Order_ID,Order_Date,Sales,Profit,Quantity,Discount,Category,Sub_Category,Region,State,Segment,Customer_ID,Customer_Name,Ship_Days,Year,Month,Quarter
CA-2017-121048,2017-07-14,4.448,1.4456,2,0.2,Office Supplies,Binders,West,California,Consumer,TC-21295,Toby Carlisle,4,2017,7,3
CA-2017-121048,2017-07-14,276.69,49.8042,3,0.0,Furniture,Furnishings,West,California,Consumer,TC-21295,Toby Carlisle,4,2017,7,3
CA-2017-121048,2017-07-14,4.96,2.3312,4,0.0,Office Supplies,Fasteners,West,California,Consumer,TC-21295,Toby Carlisle,4,2017,7,3
CA-2017-121048,2017-07-14,71.92,20.8568,4,0.0,Office Supplies,Art,West,California,Consumer,TC-21295,Toby Carlisle,4,2017,7,3
CA-2017-121048,2017-07-14,18.84,7.9128,3,0.0,Furniture,Furnishings,West,California,Consumer,TC-21295,Toby Carlisle,4,2017,7,3
CA-2017-121048,2017-07-14,140.97,19.7358,3,0.0,Technology,Accessories,West,California,Consumer,TC-21295,Toby Carlisle,4,2017,7,3
CA-2017-121048,2017-07-14,470.376,52.9173,3,0.2,Technology,Phones,West,California,Consumer,TC-21295,Toby Carlisle,4,2017,7,3
US-2017-120147,2017-03-30,6.08,2.0672,2,0.0,Office Supplies,Art,West,California,Consumer,TB-21400,Tom Boeckenhauer,0,2017,3,1
US-2017-120147,2017-03-30,164.792,18.5391,1,0.2,Technology,Phones,West,California,Consumer,TB-21400,Tom Boeckenhauer,0,2017,3,1
CA-2016-158043,2016-01-31,23.36,11.68,2,0.0,Office Supplies,Envelopes,East,New Jersey,Corporate,JK-15325,Jason Klamczynski,4,2016,1,1
US-2017-106579,2017-06-08,12.176,-18.8728,4,0.8,Office Supplies,Binders,Central,Illinois,Consumer,BW-11200,Ben Wallace,5,2017,6,2
CA-2014-115889,2014-11-02,46.384,5.2182,2,0.2,Technology,Phones,West,California,Consumer,SH-20395,Shahid Hopkins,4,2014,11,4
CA-2014-115889,2014-11-02,362.92,105.2468,2,0.0,Office Supplies,Storage,West,California,Consumer,SH-20395,Shahid Hopkins,4,2014,11,4
US-2017-161935,2017-07-14,9.248,3.3524,2,0.2,Office Supplies,Paper,East,Ohio,Consumer,JL-15835,John Lee,4,2017,7,3
US-2017-161935,2017-07-14,1889.946,-377.9892,9,0.4,Technology,Phones,East,Ohio,Consumer,JL-15835,John Lee,4,2017,7,3
US-2017-161935,2017-07-14,62.04,4.653,5,0.2,Office Supplies,Storage,East,Ohio,Consumer,JL-15835,John Lee,4,2017,7,3
US-2017-161935,2017-07-14,396.92,148.845,5,0.2,Furniture,Furnishings,East,Ohio,Consumer,JL-15835,John Lee,4,2017,7,3
US-2017-161935,2017-07-14,239.456,17.9592,7,0.2,Office Supplies,Storage,East,Ohio,Consumer,JL-15835,John Lee,4,2017,7,3
US-2017-161935,2017-07-14,13.12,2.132,5,0.2,Office Supplies,Art,East,Ohio,Consumer,JL-15835,John Lee,4,2017,7,3
US-2017-167920,2017-12-09,29.36,13.5056,2,0.0,Office Supplies,Binders,South,Kentucky,Consumer,JL-15835,John Lee,3,2017,12,4
US-2017-167920,2017-12-09,214.9,62.321,5,0.0,Office Supplies,Appliances,South,Kentucky,Consumer,JL-15835,John Lee,3,2017,12,4
US-2017-167920,2017-12-09,15.92,7.4824,4,0.0,Office Supplies,Binders,South,Kentucky,Consumer,JL-15835,John Lee,3,2017,12,4
US-2017-167920,2017-12-09,146.45,48.3285,5,0.0,Technology,Accessories,South,Kentucky,Consumer,JL-15835,John Lee,3,2017,12,4
US-2017-167920,2017-12-09,15.14,0.6056,1,0.0,Office Supplies,Storage,South,Kentucky,Consumer,JL-15835,John Lee,3,2017,12,4
US-2017-167920,2017-12-09,5.76,2.6496,2,0.0,Office Supplies,Labels,South,Kentucky,Consumer,JL-15835,John Lee,3,2017,12,4
US-2017-167920,2017-12-09,1399.98,629.991,2,0.0,Technology,Copiers,South,Kentucky,Consumer,JL-15835,John Lee,3,2017,12,4
CA-2016-162383,2016-09-05,8.952,-7.46,2,0.7,Office Supplies,Binders,East,Ohio,Consumer,MD-17350,Maribeth Dona,6,2016,9,3
CA-2016-162383,2016-09-05,8.856,-6.4944,6,0.7,Office Supplies,Binders,East,Ohio,Consumer,MD-17350,Maribeth Dona,6,2016,9,3
CA-2016-162383,2016-09-05,85.246,-1.2178,2,0.3,Furniture,Chairs,East,Ohio,Consumer,MD-17350,Maribeth Dona,6,2016,9,3
CA-2014-125731,2014-09-10,21.728,7.6048,7,0.2,Office Supplies,Envelopes,West,Oregon,Consumer,CL-12565,Clay Ludtke,6,2014,9,3
CA-2014-125731,2014-09-10,1487.04,148.704,5,0.2,Furniture,Chairs,West,Oregon,Consumer,CL-12565,Clay Ludtke,6,2014,9,3
US-2017-106145,2017-09-26,71.88,33.0648,6,0.0,Office Supplies,Envelopes,West,California,Corporate,RA-19885,Ruben Ausman,0,2017,9,3
US-2017-106145,2017-09-26,9.24,2.9568,3,0.0,Furniture,Furnishings,West,California,Corporate,RA-19885,Ruben Ausman,0,2017,9,3
US-2017-106145,2017-09-26,35.88,16.146,6,0.0,Office Supplies,Paper,West,California,Corporate,RA-19885,Ruben Ausman,0,2017,9,3
US-2017-106145,2017-09-26,17.04,5.538,3,0.2,Office Supplies,Binders,West,California,Corporate,RA-19885,Ruben Ausman,0,2017,9,3
US-2017-106145,2017-09-26,931.176,314.2719,3,0.2,Office Supplies,Binders,West,California,Corporate,RA-19885,Ruben Ausman,0,2017,9,3
CA-2016-107146,2016-06-17,266.352,-13.3176,3,0.2,Furniture,Furnishings,West,Colorado,Consumer,LC-16885,Lena Creighton,2,2016,6,2
CA-2016-107146,2016-06-17,483.136,54.3528,4,0.2,Furniture,Chairs,West,Colorado,Consumer,LC-16885,Lena Creighton,2,2016,6,2
US-2017-134642,2017-02-25,196.784,-22.1382,2,0.2,Furniture,Chairs,South,North Carolina,Consumer,SW-20245,Scot Wooten,4,2017,2,1
US-2017-134642,2017-02-25,231.92,5.798,5,0.2,Furniture,Bookcases,South,North Carolina,Consumer,SW-20245,Scot Wooten,4,2017,2,1
US-2017-160143,2017-03-31,29.7,8.019,3,0.0,Office Supplies,Supplies,West,California,Corporate,HG-14965,Henry Goldwyn,7,2017,3,1
CA-2017-103415,2017-12-03,13.592,-14.2716,2,0.6,Furniture,Furnishings,Central,Texas,Consumer,MV-17485,Mark Van Huff,5,2017,12,4
CA-2016-106460,2016-02-19,70.88,33.3136,2,0.0,Office Supplies,Paper,West,California,Consumer,GT-14710,Greg Tran,3,2016,2,1
US-2017-112347,2017-12-02,114.288,12.8574,1,0.2,Office Supplies,Storage,West,Colorado,Corporate,BS-11380,Bill Stewart,4,2017,12,4
US-2017-112347,2017-12-02,36.624,-24.416,8,0.7,Office Supplies,Binders,West,Colorado,Corporate,BS-11380,Bill Stewart,4,2017,12,4
US-2017-112347,2017-12-02,242.352,-363.528,8,0.7,Furniture,Bookcases,West,Colorado,Corporate,BS-11380,Bill Stewart,4,2017,12,4
US-2017-112347,2017-12-02,49.616,4.9616,2,0.2,Technology,Phones,West,Colorado,Corporate,BS-11380,Bill Stewart,4,2017,12,4
US-2017-112347,2017-12-02,508.704,0.0,6,0.2,Furniture,Furnishings,West,Colorado,Corporate,BS-11380,Bill Stewart,4,2017,12,4
US-2017-112347,2017-12-02,57.36,-14.34,6,0.2,Technology,Phones,West,Colorado,Corporate,BS-11380,Bill Stewart,4,2017,12,4
US-2017-112347,2017-12-02,906.68,68.001,5,0.2,Furniture,Chairs,West,Colorado,Corporate,BS-11380,Bill Stewart,4,2017,12,4
CA-2014-103492,2014-10-10,719.952,71.9952,6,0.2,Technology,Phones,Central,Texas,Corporate,CM-12715,Craig Molinari,5,2014,10,4
CA-2014-103492,2014-10-10,755.944,66.1451,7,0.2,Technology,Phones,Central,Texas,Corporate,CM-12715,Craig Molinari,5,2014,10,4
CA-2014-103492,2014-10-10,11.98,-19.168,5,0.8,Office Supplies,Binders,Central,Texas,Corporate,CM-12715,Craig Molinari,5,2014,10,4
CA-2014-103492,2014-10-10,0.898,-1.5715,1,0.8,Office Supplies,Binders,Central,Texas,Corporate,CM-12715,Craig Molinari,5,2014,10,4
CA-2016-136595,2016-09-05,21.204,-11.6622,3,0.6,Furniture,Furnishings,Central,Texas,Corporate,EM-13825,Elizabeth Moffitt,2,2016,9,3
CA-2014-140396,2014-11-20,34.74,17.37,3,0.0,Office Supplies,Envelopes,East,New York,Corporate,KH-16330,Katharine Harms,5,2014,11,4
CA-2014-140396,2014-11-20,833.94,216.8244,6,0.0,Technology,Phones,East,New York,Corporate,KH-16330,Katharine Harms,5,2014,11,4
CA-2014-140396,2014-11-20,12.96,4.536,3,0.2,Office Supplies,Binders,East,New York,Corporate,KH-16330,Katharine Harms,5,2014,11,4
CA-2014-140396,2014-11-20,25.92,12.4416,4,0.0,Office Supplies,Paper,East,New York,Corporate,KH-16330,Katharine Harms,5,2014,11,4
CA-2014-114181,2014-05-10,349.965,-216.9783,7,0.5,Furniture,Bookcases,East,Pennsylvania,Consumer,AF-10885,Art Foster,4,2014,5,2
CA-2014-114181,2014-05-10,22.32,5.301,5,0.2,Office Supplies,Art,East,Pennsylvania,Consumer,AF-10885,Art Foster,4,2014,5,2
CA-2017-159506,2017-11-27,158.28,72.8088,6,0.0,Office Supplies,Paper,Central,Indiana,Corporate,JR-16210,Justin Ritter,5,2017,11,4
CA-2017-159506,2017-11-27,497.94,224.073,3,0.0,Office Supplies,Binders,Central,Indiana,Corporate,JR-16210,Justin Ritter,5,2017,11,4
US-2014-137155,2014-11-01,533.94,154.8426,3,0.0,Office Supplies,Appliances,East,New York,Consumer,DL-12925,Daniel Lacy,4,2014,11,4
US-2014-137155,2014-11-01,167.94,82.2906,3,0.0,Office Supplies,Paper,East,New York,Consumer,DL-12925,Daniel Lacy,4,2014,11,4
US-2014-137155,2014-11-01,31.68,9.8208,6,0.0,Furniture,Furnishings,East,New York,Consumer,DL-12925,Daniel Lacy,4,2014,11,4
CA-2016-105746,2016-12-30,170.786,0.0,1,0.3,Furniture,Chairs,East,Pennsylvania,Consumer,BD-11605,Brian Dahlen,2,2016,12,4
US-2016-104815,2016-09-03,198.744,0.0,4,0.3,Furniture,Bookcases,Central,Illinois,Consumer,RB-19570,Rob Beeghly,4,2016,9,3
CA-2017-157672,2017-10-05,63.824,13.5626,2,0.2,Technology,Accessories,West,Colorado,Home Office,RB-19795,Ross Baird,2,2017,10,4
US-2016-166660,2016-01-30,435.168,-59.8356,4,0.2,Furniture,Chairs,West,Washington,Consumer,TB-21250,Tim Brockman,2,2016,1,1
US-2016-166660,2016-01-30,48.58,7.7728,1,0.0,Furniture,Bookcases,West,Washington,Consumer,TB-21250,Tim Brockman,2,2016,1,1
CA-2017-140802,2017-04-21,47.976,8.3958,3,0.2,Technology,Accessories,Central,Texas,Corporate,KN-16390,Katherine Nockton,2,2017,4,2
CA-2017-140802,2017-04-21,20.736,7.2576,4,0.2,Office Supplies,Paper,Central,Texas,Corporate,KN-16390,Katherine Nockton,2,2017,4,2
CA-2014-133830,2014-12-05,26.46,11.907,9,0.0,Office Supplies,Art,West,California,Consumer,RL-19615,Rob Lucas,5,2014,12,4
CA-2014-133830,2014-12-05,49.12,23.0864,4,0.0,Office Supplies,Paper,West,California,Consumer,RL-19615,Rob Lucas,5,2014,12,4
CA-2014-133830,2014-12-05,15.0,7.2,3,0.0,Office Supplies,Fasteners,West,California,Consumer,RL-19615,Rob Lucas,5,2014,12,4
CA-2014-100916,2014-10-21,194.7,9.735,5,0.0,Office Supplies,Storage,South,Virginia,Corporate,FH-14275,Frank Hawley,5,2014,10,4
CA-2014-100916,2014-10-21,591.32,112.3508,4,0.0,Furniture,Tables,South,Virginia,Corporate,FH-14275,Frank Hawley,5,2014,10,4
CA-2014-100916,2014-10-21,2.84,0.8804,1,0.0,Office Supplies,Art,South,Virginia,Corporate,FH-14275,Frank Hawley,5,2014,10,4
CA-2015-129532,2015-12-08,221.96,4.4392,2,0.0,Office Supplies,Storage,West,California,Corporate,YS-21880,Yana Sorensen,4,2015,12,4
CA-2015-129532,2015-12-08,236.0,40.12,4,0.0,Technology,Accessories,West,California,Corporate,YS-21880,Yana Sorensen,4,2015,12,4
CA-2014-134726,2014-11-02,41.94,15.0984,2,0.0,Technology,Accessories,West,Washington,Corporate,SW-20755,Steven Ward,5,2014,11,4
CA-2014-134726,2014-11-02,52.792,4.6193,1,0.2,Technology,Phones,West,Washington,Corporate,SW-20755,Steven Ward,5,2014,11,4
CA-2016-138597,2016-12-18,563.94,112.788,3,0.0,Furniture,Chairs,Central,Nebraska,Home Office,PN-18775,Parhena Norris,3,2016,12,4
CA-2015-123113,2015-11-23,2625.12,735.0336,8,0.0,Office Supplies,Appliances,East,New Jersey,Consumer,AT-10735,Annie Thurman,4,2015,11,4
CA-2015-123113,2015-11-23,17.94,4.485,3,0.0,Office Supplies,Art,East,New Jersey,Consumer,AT-10735,Annie Thurman,4,2015,11,4
CA-2015-169656,2015-08-13,422.856,15.8571,3,0.2,Office Supplies,Storage,East,Pennsylvania,Consumer,EJ-13720,Ed Jacobs,3,2015,8,3
CA-2015-142734,2015-04-16,127.764,2.8392,2,0.1,Furniture,Chairs,East,New York,Corporate,DM-13345,Denise Monton,5,2015,4,2
CA-2014-163223,2014-03-21,3499.93,909.9818,7,0.0,Technology,Phones,South,Virginia,Corporate,KH-16690,Kristen Hastings,4,2014,3,1
CA-2014-163223,2014-03-21,14.4,6.624,5,0.0,Office Supplies,Labels,South,Virginia,Corporate,KH-16690,Kristen Hastings,4,2014,3,1
CA-2014-163223,2014-03-21,122.97,60.2553,3,0.0,Office Supplies,Paper,South,Virginia,Corporate,KH-16690,Kristen Hastings,4,2014,3,1
CA-2014-163223,2014-03-21,9.32,2.7028,4,0.0,Office Supplies,Art,South,Virginia,Corporate,KH-16690,Kristen Hastings,4,2014,3,1
CA-2014-163223,2014-03-21,122.94,59.0112,3,0.0,Office Supplies,Binders,South,Virginia,Corporate,KH-16690,Kristen Hastings,4,2014,3,1
CA-2017-122945,2017-11-16,17.31,5.193,3,0.0,Furniture,Furnishings,West,California,Consumer,MB-18085,Mick Brown,6,2017,11,4
CA-2015-139738,2015-09-25,128.744,12.8744,7,0.2,Office Supplies,Art,Central,Illinois,Consumer,DK-12895,Dana Kaydos,4,2015,9,3
CA-2016-158778,2016-09-05,58.248,11.6496,9,0.2,Furniture,Furnishings,East,Pennsylvania,Consumer,DB-13210,Dean Braden,4,2016,9,3
CA-2016-158778,2016-09-05,71.246,-19.3382,2,0.3,Furniture,Chairs,East,Pennsylvania,Consumer,DB-13210,Dean Braden,4,2016,9,3
CA-2016-158778,2016-09-05,7.872,0.5904,3,0.2,Office Supplies,Art,East,Pennsylvania,Consumer,DB-13210,Dean Braden,4,2016,9,3
CA-2016-158778,2016-09-05,887.271,-63.3765,3,0.3,Furniture,Chairs,East,Pennsylvania,Consumer,DB-13210,Dean Braden,4,2016,9,3
CA-2017-119655,2017-04-20,146.86,70.4928,7,0.0,Office Supplies,Binders,Central,Michigan,Consumer,CV-12295,Christina VanderZanden,4,2017,4,2
CA-2017-119655,2017-04-20,36.56,18.28,4,0.0,Office Supplies,Binders,Central,Michigan,Consumer,CV-12295,Christina VanderZanden,4,2017,4,2
CA-2015-164567,2015-06-15,225.576,22.5576,3,0.2,Technology,Phones,West,California,Corporate,GK-14620,Grace Kelly,4,2015,6,2
CA-2014-131947,2014-09-17,5.248,0.4592,2,0.2,Office Supplies,Art,West,Oregon,Consumer,JA-15970,Joseph Airdo,5,2014,9,3
CA-2014-131947,2014-09-17,38.256,4.782,3,0.2,Office Supplies,Art,West,Oregon,Consumer,JA-15970,Joseph Airdo,5,2014,9,3
CA-2014-131947,2014-09-17,40.24,13.078,5,0.2,Office Supplies,Paper,West,Oregon,Consumer,JA-15970,Joseph Airdo,5,2014,9,3
CA-2014-131947,2014-09-17,29.925,-21.945,5,0.7,Technology,Machines,West,Oregon,Consumer,JA-15970,Joseph Airdo,5,2014,9,3
CA-2014-131947,2014-09-17,148.704,46.47,6,0.2,Office Supplies,Paper,West,Oregon,Consumer,JA-15970,Joseph Airdo,5,2014,9,3
CA-2014-131947,2014-09-17,55.92,16.776,10,0.2,Technology,Accessories,West,Oregon,Consumer,JA-15970,Joseph Airdo,5,2014,9,3
CA-2016-152520,2016-07-08,12.96,6.2208,2,0.0,Office Supplies,Paper,East,Rhode Island,Corporate,TH-21115,Thea Hudgings,4,2016,7,3
CA-2016-101791,2016-05-27,25.176,-33.3582,3,0.6,Furniture,Furnishings,Central,Illinois,Consumer,BS-11665,Brian Stugart,4,2016,5,2
CA-2016-101791,2016-05-27,5.584,-1.6752,2,0.6,Furniture,Furnishings,Central,Illinois,Consumer,BS-11665,Brian Stugart,4,2016,5,2
CA-2016-101791,2016-05-27,1297.368,97.3026,9,0.2,Office Supplies,Storage,Central,Illinois,Consumer,BS-11665,Brian Stugart,4,2016,5,2
CA-2017-121195,2017-12-24,264.32,19.824,2,0.2,Office Supplies,Storage,Central,Texas,Consumer,NS-18505,Neola Schneider,3,2017,12,4
CA-2017-163209,2017-05-03,25.92,12.4416,4,0.0,Office Supplies,Paper,West,California,Consumer,MK-18160,Mike Kennedy,4,2017,5,2
CA-2017-163209,2017-05-03,22.96,6.6584,7,0.0,Office Supplies,Art,West,California,Consumer,MK-18160,Mike Kennedy,4,2017,5,2
CA-2014-133354,2014-02-22,19.44,9.3312,3,0.0,Office Supplies,Paper,West,California,Consumer,SA-20830,Sue Ann Reed,2,2014,2,1
US-2015-130491,2015-02-08,9.54,4.293,2,0.0,Office Supplies,Paper,Central,Kansas,Consumer,BH-11710,Brosina Hoffman,3,2015,2,1
US-2015-130491,2015-02-08,5.81,1.8011,1,0.0,Office Supplies,Fasteners,Central,Kansas,Consumer,BH-11710,Brosina Hoffman,3,2015,2,1
US-2015-130491,2015-02-08,5.76,1.728,2,0.0,Office Supplies,Art,Central,Kansas,Consumer,BH-11710,Brosina Hoffman,3,2015,2,1
CA-2015-113740,2015-08-24,14.91,4.6221,3,0.0,Furniture,Furnishings,East,New York,Consumer,SC-20380,Shahid Collister,4,2015,8,3
CA-2014-148425,2014-11-30,6.642,-4.428,9,0.7,Office Supplies,Binders,South,Florida,Corporate,RF-19345,Randy Ferguson,4,2014,11,4
CA-2016-144309,2016-12-10,18.54,8.7138,2,0.0,Office Supplies,Paper,East,New York,Consumer,CM-12235,Chris McAfee,6,2016,12,4
CA-2016-144309,2016-12-10,679.96,220.987,5,0.2,Office Supplies,Binders,East,New York,Consumer,CM-12235,Chris McAfee,6,2016,12,4
CA-2017-151225,2017-10-27,189.576,9.4788,1,0.2,Furniture,Tables,West,California,Corporate,JM-15655,Jim Mitchum,2,2017,10,4
CA-2017-151225,2017-10-27,71.96,7.196,5,0.2,Technology,Phones,West,California,Corporate,JM-15655,Jim Mitchum,2,2017,10,4
US-2014-144078,2014-11-25,539.92,47.243,5,0.2,Technology,Phones,West,California,Consumer,RB-19435,Richard Bierner,4,2014,11,4
US-2014-144078,2014-11-25,725.344,54.4008,4,0.2,Furniture,Chairs,West,California,Consumer,RB-19435,Richard Bierner,4,2014,11,4
US-2014-144078,2014-11-25,7.44,2.604,3,0.0,Office Supplies,Art,West,California,Consumer,RB-19435,Richard Bierner,4,2014,11,4
CA-2014-124464,2014-07-14,39.48,11.0544,1,0.0,Office Supplies,Appliances,East,Delaware,Home Office,SS-20515,Shirley Schmidt,6,2014,7,3
CA-2015-136805,2015-05-23,850.5,245.7,5,0.1,Office Supplies,Appliances,Central,Michigan,Home Office,NM-18445,Nathan Mautz,4,2015,5,2
CA-2015-136805,2015-05-23,75.33,19.5858,9,0.0,Furniture,Furnishings,Central,Michigan,Home Office,NM-18445,Nathan Mautz,4,2015,5,2
US-2015-159499,2015-11-21,325.632,28.4928,6,0.2,Office Supplies,Appliances,West,Arizona,Corporate,EM-14095,Eudokia Martin,2,2015,11,4
US-2015-159499,2015-11-21,23.344,-1.459,2,0.2,Technology,Accessories,West,Arizona,Corporate,EM-14095,Eudokia Martin,2,2015,11,4
US-2015-159499,2015-11-21,16.52,5.369,5,0.2,Office Supplies,Labels,West,Arizona,Corporate,EM-14095,Eudokia Martin,2,2015,11,4
CA-2014-162089,2014-03-30,335.72,113.3055,5,0.2,Office Supplies,Envelopes,Central,Texas,Home Office,MP-17470,Mark Packer,2,2014,3,1
CA-2014-162089,2014-03-30,251.944,88.1804,7,0.2,Technology,Phones,Central,Texas,Home Office,MP-17470,Mark Packer,2,2014,3,1
CA-2014-162089,2014-03-30,127.302,-9.093,7,0.3,Furniture,Chairs,Central,Texas,Home Office,MP-17470,Mark Packer,2,2014,3,1
US-2017-158526,2017-12-29,1207.84,314.0384,8,0.0,Furniture,Chairs,South,Kentucky,Consumer,KH-16360,Katherine Hughes,3,2017,12,4
US-2017-158526,2017-12-29,12.53,5.8891,1,0.0,Office Supplies,Binders,South,Kentucky,Consumer,KH-16360,Katherine Hughes,3,2017,12,4
US-2017-158526,2017-12-29,34.58,10.0282,1,0.0,Office Supplies,Art,South,Kentucky,Consumer,KH-16360,Katherine Hughes,3,2017,12,4
US-2017-158526,2017-12-29,300.98,87.2842,1,0.0,Furniture,Chairs,South,Kentucky,Consumer,KH-16360,Katherine Hughes,3,2017,12,4
US-2017-158526,2017-12-29,258.75,77.625,3,0.0,Furniture,Chairs,South,Kentucky,Consumer,KH-16360,Katherine Hughes,3,2017,12,4
CA-2017-104885,2017-03-02,59.52,15.4752,3,0.0,Office Supplies,Art,East,Delaware,Corporate,DB-13555,Dorothy Badders,6,2017,3,1
CA-2017-104885,2017-03-02,57.96,27.2412,7,0.0,Office Supplies,Envelopes,East,Delaware,Corporate,DB-13555,Dorothy Badders,6,2017,3,1
CA-2017-104885,2017-03-02,441.96,101.6508,2,0.0,Furniture,Bookcases,East,Delaware,Corporate,DB-13555,Dorothy Badders,6,2017,3,1
CA-2017-104885,2017-03-02,68.04,33.3396,6,0.0,Office Supplies,Paper,East,Delaware,Corporate,DB-13555,Dorothy Badders,6,2017,3,1
US-2016-157490,2016-10-06,703.71,-938.28,6,0.7,Technology,Machines,West,Colorado,Home Office,LB-16795,Laurel Beltran,1,2016,10,4
US-2016-157490,2016-10-06,17.904,-14.92,4,0.7,Office Supplies,Binders,West,Colorado,Home Office,LB-16795,Laurel Beltran,1,2016,10,4
US-2016-157490,2016-10-06,11.976,-9.1816,4,0.7,Office Supplies,Binders,West,Colorado,Home Office,LB-16795,Laurel Beltran,1,2016,10,4
US-2016-157490,2016-10-06,67.96,0.8495,5,0.2,Technology,Accessories,West,Colorado,Home Office,LB-16795,Laurel Beltran,1,2016,10,4
CA-2015-161452,2015-04-05,892.224,89.2224,3,0.2,Furniture,Chairs,West,California,Corporate,CA-11965,Carol Adams,6,2015,4,2
US-2014-115196,2014-09-09,1299.99,-571.9956,2,0.5,Technology,Machines,South,North Carolina,Consumer,DL-12925,Daniel Lacy,4,2014,9,3
CA-2016-138968,2016-03-15,4.544,1.6472,2,0.2,Office Supplies,Binders,West,California,Corporate,FC-14335,Fred Chung,1,2016,3,1
CA-2016-138968,2016-03-15,1352.032,84.502,4,0.2,Furniture,Chairs,West,California,Corporate,FC-14335,Fred Chung,1,2016,3,1
CA-2015-101889,2015-12-27,1548.99,-464.697,9,0.4,Furniture,Tables,East,Ohio,Corporate,DB-13120,David Bremer,4,2015,12,4
CA-2015-101889,2015-12-27,19.872,6.7068,3,0.2,Office Supplies,Envelopes,East,Ohio,Corporate,DB-13120,David Bremer,4,2015,12,4
CA-2017-110821,2017-08-07,119.448,-13.4379,3,0.2,Technology,Accessories,Central,Texas,Consumer,CK-12205,Chloris Kastensmidt,1,2017,8,3
CA-2017-110821,2017-08-07,118.16,-25.109,2,0.2,Office Supplies,Storage,Central,Texas,Consumer,CK-12205,Chloris Kastensmidt,1,2017,8,3
CA-2015-121552,2015-03-22,19.56,5.4768,4,0.0,Office Supplies,Art,South,Alabama,Corporate,FW-14395,Fred Wasserman,5,2015,3,1
CA-2015-107685,2015-11-30,80.96,29.1456,4,0.0,Furniture,Furnishings,West,Nevada,Consumer,JM-15865,John Murray,2,2015,11,4
CA-2015-107685,2015-11-30,25.92,12.4416,4,0.0,Office Supplies,Paper,West,Nevada,Consumer,JM-15865,John Murray,2,2015,11,4
US-2014-120740,2014-04-15,106.96,31.0184,2,0.0,Office Supplies,Appliances,West,California,Home Office,PS-18970,Paul Stevenson,0,2014,4,2
US-2014-120740,2014-04-15,187.76,76.9816,4,0.0,Furniture,Furnishings,West,California,Home Office,PS-18970,Paul Stevenson,0,2014,4,2
CA-2017-155740,2017-07-30,76.776,-53.7432,4,0.7,Office Supplies,Binders,East,Ohio,Home Office,TC-21475,Tony Chapman,3,2017,7,3
CA-2017-146493,2017-06-01,53.9,25.872,5,0.0,Office Supplies,Binders,Central,Nebraska,Corporate,CV-12805,Cynthia Voltz,4,2017,6,2
CA-2014-105417,2014-01-07,76.728,-53.7096,3,0.6,Furniture,Furnishings,Central,Texas,Consumer,VS-21820,Vivek Sundaresam,5,2014,1,1
CA-2014-105417,2014-01-07,10.43,-18.2525,7,0.8,Office Supplies,Binders,Central,Texas,Consumer,VS-21820,Vivek Sundaresam,5,2014,1,1
US-2017-141509,2017-09-29,99.2,25.792,5,0.0,Office Supplies,Art,West,California,Consumer,SC-20575,Sonia Cooley,2,2017,9,3
CA-2017-139493,2017-09-13,15.92,2.786,5,0.2,Office Supplies,Art,South,North Carolina,Consumer,SG-20605,Speros Goranitis,6,2017,9,3
CA-2014-151967,2014-10-22,129.92,10.3936,4,0.0,Furniture,Furnishings,South,Louisiana,Corporate,NB-18580,Nicole Brennan,4,2014,10,4
US-2016-140158,2016-10-04,30.4,13.984,1,0.0,Office Supplies,Binders,East,Rhode Island,Home Office,DR-12940,Daniel Raglin,4,2016,10,4
US-2016-140158,2016-10-04,5399.91,2591.9568,9,0.0,Technology,Copiers,East,Rhode Island,Home Office,DR-12940,Daniel Raglin,4,2016,10,4
US-2016-140158,2016-10-04,119.1,34.539,3,0.0,Office Supplies,Storage,East,Rhode Island,Home Office,DR-12940,Daniel Raglin,4,2016,10,4
CA-2015-130974,2015-11-27,40.08,19.2384,6,0.0,Office Supplies,Paper,East,Massachusetts,Home Office,MA-17560,Matt Abelman,2,2015,11,4
CA-2015-130974,2015-11-27,59.94,28.1718,3,0.0,Office Supplies,Paper,East,Massachusetts,Home Office,MA-17560,Matt Abelman,2,2015,11,4
CA-2015-130974,2015-11-27,259.98,88.3932,2,0.0,Technology,Accessories,East,Massachusetts,Home Office,MA-17560,Matt Abelman,2,2015,11,4
CA-2015-130974,2015-11-27,170.98,32.4862,1,0.0,Furniture,Bookcases,East,Massachusetts,Home Office,MA-17560,Matt Abelman,2,2015,11,4
CA-2015-130974,2015-11-27,38.97,4.6764,3,0.0,Furniture,Furnishings,East,Massachusetts,Home Office,MA-17560,Matt Abelman,2,2015,11,4
CA-2015-130974,2015-11-27,154.9,69.705,5,0.0,Office Supplies,Paper,East,Massachusetts,Home Office,MA-17560,Matt Abelman,2,2015,11,4
CA-2015-130974,2015-11-27,446.068,0.0,4,0.3,Furniture,Tables,East,Massachusetts,Home Office,MA-17560,Matt Abelman,2,2015,11,4
CA-2017-133487,2017-05-06,152.94,41.2938,3,0.0,Office Supplies,Appliances,West,California,Consumer,TS-21655,Trudy Schmidt,3,2017,5,2
CA-2014-142951,2014-10-08,23.472,4.9878,3,0.2,Technology,Accessories,South,North Carolina,Consumer,JG-15115,Jack Garza,0,2014,10,4
CA-2014-133592,2014-12-31,195.64,91.9508,4,0.0,Office Supplies,Paper,East,Rhode Island,Home Office,KM-16375,Katherine Murray,7,2014,12,4
